Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","2019","2019","1000 USD","332666","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","2020","2020","1000 USD","142118","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","21121i","Meat of chickens, fresh or chilled (indigenous)","2021","2021","1000 USD","340107","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","21116i","Meat of goat, fresh or chilled (indigenous)","2019","2019","1000 USD","103443","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","21116i","Meat of goat, fresh or chilled (indigenous)","2020","2020","1000 USD","107580","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","21116i","Meat of goat, fresh or chilled (indigenous)","2021","2021","1000 USD","112504","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01i","Meat of pig with the bone, fresh or chilled (indigenous)","2019","2019","1000 USD","143556","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01i","Meat of pig with the bone, fresh or chilled (indigenous)","2020","2020","1000 USD","140098","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","21113.01i","Meat of pig with the bone, fresh or chilled (indigenous)","2021","2021","1000 USD","155536","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","21114i","Meat of rabbits and hares, fresh or chilled (indigenous)","2019","2019","1000 USD","479","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","21114i","Meat of rabbits and hares, fresh or chilled (indigenous)","2020","2020","1000 USD","479","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","21114i","Meat of rabbits and hares, fresh or chilled (indigenous)","2021","2021","1000 USD","480","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","21115i","Meat of sheep, fresh or chilled (indigenous)","2019","2019","1000 USD","51670","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","21115i","Meat of sheep, fresh or chilled (indigenous)","2020","2020","1000 USD","48715","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","21115i","Meat of sheep, fresh or chilled (indigenous)","2021","2021","1000 USD","46905","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","01449.01","Melonseed","2019","2019","1000 USD","10350","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","01449.01","Melonseed","2020","2020","1000 USD","10372","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","01449.01","Melonseed","2021","2021","1000 USD","10107","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","0118","Millet","2019","2019","1000 USD","46435","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","0118","Millet","2020","2020","1000 USD","46435","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","0118","Millet","2021","2021","1000 USD","46435","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","02910","Natural honey","2019","2019","1000 USD","5888","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","02910","Natural honey","2020","2020","1000 USD","6076","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","02910","Natural honey","2021","2021","1000 USD","5967","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","01950.01","Natural rubber in primary forms","2019","2019","1000 USD","96803","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","01950.01","Natural rubber in primary forms","2020","2020","1000 USD","95585","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","01950.01","Natural rubber in primary forms","2021","2021","1000 USD","98020","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","01491.01","Oil palm fruit","2019","2019","1000 USD","367449","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","01491.01","Oil palm fruit","2020","2020","1000 USD","459312","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","01491.01","Oil palm fruit","2021","2021","1000 USD","439737","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","01253.02","Onions and shallots, dry (excluding dehydrated)","2019","2019","1000 USD","94468","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","01253.02","Onions and shallots, dry (excluding dehydrated)","2020","2020","1000 USD","98388","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","01253.02","Onions and shallots, dry (excluding dehydrated)","2021","2021","1000 USD","102122","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","01241.90","Other beans, green","2019","2019","1000 USD","811","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","01241.90","Other beans, green","2020","2020","1000 USD","813","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","01241.90","Other beans, green","2021","2021","1000 USD","864","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","01359.90","Other fruits, n.e.c.","2019","2019","1000 USD","23401","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","01359.90","Other fruits, n.e.c.","2020","2020","1000 USD","23368","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","01359.90","Other fruits, n.e.c.","2021","2021","1000 USD","23900","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2019","2019","1000 USD","213","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2020","2020","1000 USD","216","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","01379.90","Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.","2021","2021","1000 USD","215","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","01709.90","Other pulses n.e.c.","2019","2019","1000 USD","1708","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","01709.90","Other pulses n.e.c.","2020","2020","1000 USD","1719","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","01709.90","Other pulses n.e.c.","2021","2021","1000 USD","1747","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","01290.90","Other vegetables, fresh n.e.c.","2019","2019","1000 USD","294775","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","01290.90","Other vegetables, fresh n.e.c.","2020","2020","1000 USD","299051","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","01290.90","Other vegetables, fresh n.e.c.","2021","2021","1000 USD","294701","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","01317","Papayas","2019","2019","1000 USD","5","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","01317","Papayas","2020","2020","1000 USD","5","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","01317","Papayas","2021","2021","1000 USD","5","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","01345","Peaches and nectarines","2019","2019","1000 USD","240","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","01345","Peaches and nectarines","2020","2020","1000 USD","246","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","01345","Peaches and nectarines","2021","2021","1000 USD","240","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","01651","Pepper (Piper spp.), raw","2019","2019","1000 USD","278","E","Estimated value"
"QV","Value of Agricultural Production","120","Cameroon","58","Gross Production Value (constant 2014-2016 thousand US$)","01651","Pepper (Piper spp.), raw","2020","2020","1000 USD","280","E","Estimated value"
