Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01371","Almonds, in shell","2017","2017","7021","Annual value","USD","2788.7","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01341","Apples","2015","2015","7021","Annual value","USD","675","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01341","Apples","2016","2016","7021","Annual value","USD","649.6","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01341","Apples","2017","2017","7021","Annual value","USD","727.6","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01341","Apples","2018","2018","7021","Annual value","USD","926.4","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01343","Apricots","2015","2015","7021","Annual value","USD","492.4","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01343","Apricots","2016","2016","7021","Annual value","USD","474","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01343","Apricots","2017","2017","7021","Annual value","USD","530.8","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01379.01","Areca nuts","2015","2015","7021","Annual value","USD","556.6","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01379.01","Areca nuts","2016","2016","7021","Annual value","USD","516.7","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01379.01","Areca nuts","2017","2017","7021","Annual value","USD","520.3","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01312","Bananas","2015","2015","7021","Annual value","USD","270","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01312","Bananas","2016","2016","7021","Annual value","USD","259.9","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01312","Bananas","2017","2017","7021","Annual value","USD","291.1","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01312","Bananas","2018","2018","7021","Annual value","USD","427","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","0115","Barley","2015","2015","7021","Annual value","USD","272","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","0115","Barley","2016","2016","7021","Annual value","USD","267.3","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","0115","Barley","2017","2017","7021","Annual value","USD","277.9","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","0115","Barley","2018","2018","7021","Annual value","USD","303.6","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01192","Buckwheat","2015","2015","7021","Annual value","USD","432.8","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01192","Buckwheat","2016","2016","7021","Annual value","USD","425.3","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01192","Buckwheat","2017","2017","7021","Annual value","USD","442.1","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01703","Chick peas, dry","2015","2015","7021","Annual value","USD","770.1","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01703","Chick peas, dry","2016","2016","7021","Annual value","USD","867.5","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01703","Chick peas, dry","2017","2017","7021","Annual value","USD","921.9","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01460","Coconuts, in shell","2015","2015","7021","Annual value","USD","900.1","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01460","Coconuts, in shell","2016","2016","7021","Annual value","USD","835.7","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01460","Coconuts, in shell","2017","2017","7021","Annual value","USD","841.5","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01610","Coffee, green","2015","2015","7021","Annual value","USD","1489.4","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01610","Coffee, green","2016","2016","7021","Annual value","USD","1475.5","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01610","Coffee, green","2017","2017","7021","Annual value","USD","1567.6","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01921.02","Cotton lint, ginned","2015","2015","7021","Annual value","USD","800.7","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01921.02","Cotton lint, ginned","2016","2016","7021","Annual value","USD","793.2","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01921.02","Cotton lint, ginned","2017","2017","7021","Annual value","USD","843","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2015","2015","7021","Annual value","USD","368.6","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2016","2016","7021","Annual value","USD","333.1","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01599.10","Edible roots and tubers with high starch or inulin content, n.e.c., fresh","2017","2017","7021","Annual value","USD","346.3","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","0232","Eggs from other birds in shell, fresh, n.e.c.","2015","2015","7021","Annual value","USD","3103.2","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","0232","Eggs from other birds in shell, fresh, n.e.c.","2016","2016","7021","Annual value","USD","3324.5","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","0232","Eggs from other birds in shell, fresh, n.e.c.","2017","2017","7021","Annual value","USD","3682.4","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01657","Ginger, raw","2015","2015","7021","Annual value","USD","437.8","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01657","Ginger, raw","2016","2016","7021","Annual value","USD","406.5","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01657","Ginger, raw","2017","2017","7021","Annual value","USD","409.3","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01657","Ginger, raw","2018","2018","7021","Annual value","USD","386.9","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01252","Green garlic","2015","2015","7021","Annual value","USD","739.1","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01252","Green garlic","2016","2016","7021","Annual value","USD","686.2","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01252","Green garlic","2017","2017","7021","Annual value","USD","691","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01252","Green garlic","2018","2018","7021","Annual value","USD","903.2","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2015","2015","7021","Annual value","USD","2075.3","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2016","2016","7021","Annual value","USD","2223.4","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2017","2017","7021","Annual value","USD","2462.7","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","0231","Hen eggs in shell, fresh","2018","2018","7021","Annual value","USD","2504.8","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01922.01","Jute, raw or retted","2015","2015","7021","Annual value","USD","413.3","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01922.01","Jute, raw or retted","2016","2016","7021","Annual value","USD","409.4","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01922.01","Jute, raw or retted","2017","2017","7021","Annual value","USD","435.1","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01922.01","Jute, raw or retted","2018","2018","7021","Annual value","USD","493.9","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01322","Lemons and limes","2015","2015","7021","Annual value","USD","284.5","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01322","Lemons and limes","2016","2016","7021","Annual value","USD","273.9","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01322","Lemons and limes","2017","2017","7021","Annual value","USD","306.7","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01322","Lemons and limes","2018","2018","7021","Annual value","USD","648.1","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01704","Lentils, dry","2015","2015","7021","Annual value","USD","770.1","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01704","Lentils, dry","2016","2016","7021","Annual value","USD","867.5","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01704","Lentils, dry","2017","2017","7021","Annual value","USD","921.9","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01704","Lentils, dry","2018","2018","7021","Annual value","USD","758.3","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01441","Linseed","2015","2015","7021","Annual value","USD","767.8","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01441","Linseed","2016","2016","7021","Annual value","USD","758.2","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01441","Linseed","2017","2017","7021","Annual value","USD","805.7","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2015","2015","7021","Annual value","USD","273.4","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2016","2016","7021","Annual value","USD","268.6","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2017","2017","7021","Annual value","USD","275.6","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","0112","Maize (corn)","2018","2018","7021","Annual value","USD","246.3","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","2015","2015","7021","Annual value","USD","307.7","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","2016","2016","7021","Annual value","USD","296.2","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","2017","2017","7021","Annual value","USD","331.7","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","01316","Mangoes, guavas and mangosteens","2018","2018","7021","Annual value","USD","492.9","A","Official figure"
"PP","Producer Prices","524","Nepal","5532","Producer Price (USD/tonne)","21112","Meat of buffalo, fresh or chilled","2015","2015","7021","Annual value","USD","2717.7","A","Official figure"
